sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach
q,0.0,mf_bwi_fair,5,200.33333333333334,0.8817307692307693,2.478682027999998,,,0.8817307692307693,0.8939024390243906,0.9407407407407405,0.9199999999999997
q,0.0,repeated_greedy,5,200.46666666666667,0.8148148148148148,41.8591722,,,0.9035256410256409,0.9077235772357723,0.8148148148148148,0.8699999999999997
q,0.05,kkt_greedy,5,177.5,0.5933333333333333,0.1798413259999876,20,100,0.8102564102564105,0.8060975609756099,0.848148148148148,0.5933333333333333
q,0.05,fair_greedy,5,185.1,0.8052845528455284,0.1867252419999943,20,100,0.8272435897435897,0.8052845528455284,0.8944444444444443,0.8466666666666666
q,0.05,imm,5,188.66666666666666,0.8342948717948719,0.18278249499999788,20,100,0.8342948717948719,0.8353658536585367,0.9277777777777776,0.8349999999999997
q,0.05,robust_kempe,5,182.86666666666667,0.7777777777777778,0.17787753499999326,13,65,0.8246794871794872,0.8069105691056911,0.7777777777777778,0.8466666666666666
q,0.05,mf_bwi_fair,5,198.2,0.8737179487179488,2.4915935220000023,,,0.8737179487179488,0.8849593495934962,0.9277777777777776,0.9033333333333332
q,0.05,repeated_greedy,5,196.7,0.8099999999999999,40.077582174,,,0.8897435897435899,0.8800813008130081,0.8777777777777775,0.8099999999999999
q,0.1,kkt_greedy,5,179.46666666666667,0.7183333333333333,0.16602480699999944,20,100,0.8096153846153844,0.8081300813008131,0.8129629629629628,0.7183333333333333
q,0.1,fair_greedy,5,179.36666666666667,0.7910569105691059,0.152384897999994,20,100,0.8,0.7910569105691059,0.8370370370370369,0.8116666666666663
q,0.1,imm,5,183.26666666666668,0.8057692307692308,0.1661123220000036,20,100,0.8057692307692308,0.8146341463414635,0.8814814814814813,0.8399999999999995
q,0.1,robust_kempe,5,178.53333333333333,0.7537037037037035,0.15718090899999027,13,65,0.8070512820512821,0.8000000000000003,0.7537037037037035,0.7716666666666666
q,0.1,mf_bwi_fair,5,192.53333333333333,0.8099999999999999,2.308472512999998,,,0.855448717948718,0.8662601626016259,0.9074074074074073,0.8099999999999999
q,0.1,repeated_greedy,5,193.63333333333333,0.8599999999999999,40.60376387999999,,,0.8608974358974361,0.8666666666666668,0.8796296296296294,0.8599999999999999
q,0.2,kkt_greedy,5,164.13333333333333,0.6537037037037036,0.18141921200000866,20,100,0.7301282051282052,0.7666666666666667,0.6537037037037036,0.6783333333333333
q,0.2,fair_greedy,5,167.06666666666666,0.7259615384615385,0.18784813099998132,20,100,0.7259615384615385,0.763008130081301,0.7740740740740739,0.7533333333333336
